,date,pm25,pm10,o3,no2,so2,station,year,month,season,year_month
12307,2022-06-02,44.0,38.0,29.0,14.0,13.0,Ilijas,2022,6,Summer,2022-06
12308,2022-06-03,49.0,40.0,29.0,13.0,17.0,Ilijas,2022,6,Summer,2022-06
12309,2022-06-04,54.0,39.0,28.0,7.0,12.0,Ilijas,2022,6,Summer,2022-06
12310,2022-06-05,52.0,31.0,12.0,8.0,5.0,Ilijas,2022,6,Summer,2022-06
12311,2022-06-06,46.0,29.0,34.0,10.0,11.0,Ilijas,2022,6,Summer,2022-06
12312,2022-06-09,42.0,29.0,34.0,10.0,11.0,Ilijas,2022,6,Summer,2022-06
12313,2022-06-13,42.0,29.0,34.0,10.0,11.0,Ilijas,2022,6,Summer,2022-06
12314,2022-06-21,50.0,43.0,19.0,8.0,11.0,Ilijas,2022,6,Summer,2022-06
12315,2022-06-22,56.0,35.0,38.0,7.0,3.0,Ilijas,2022,6,Summer,2022-06
12316,2022-06-23,49.0,40.0,35.0,8.0,4.0,Ilijas,2022,6,Summer,2022-06
12317,2022-06-24,57.0,43.0,34.0,9.0,6.0,Ilijas,2022,6,Summer,2022-06
12318,2022-06-25,48.0,23.0,41.0,6.0,6.0,Ilijas,2022,6,Summer,2022-06
12319,2022-06-26,31.0,26.0,41.0,13.0,11.0,Ilijas,2022,6,Summer,2022-06
12320,2022-06-27,37.0,35.0,48.0,11.0,22.0,Ilijas,2022,6,Summer,2022-06
12321,2022-06-28,51.0,42.0,41.0,11.0,11.0,Ilijas,2022,6,Summer,2022-06
12322,2022-06-29,47.0,46.0,43.0,11.0,1.0,Ilijas,2022,6,Summer,2022-06
12323,2022-06-30,49.0,38.0,38.0,11.0,7.0,Ilijas,2022,6,Summer,2022-06
12324,2022-01-03,211.0,83.0,27.0,19.0,17.0,Ilijas,2022,1,Winter,2022-01
12325,2022-01-04,192.0,38.0,30.0,2.0,8.0,Ilijas,2022,1,Winter,2022-01
12326,2022-01-05,35.0,42.0,25.0,16.0,16.0,Ilijas,2022,1,Winter,2022-01
12327,2022-01-06,49.0,72.0,5.0,19.0,21.0,Ilijas,2022,1,Winter,2022-01
12328,2022-01-07,114.0,69.0,8.0,18.0,33.0,Ilijas,2022,1,Winter,2022-01
12329,2022-01-08,135.0,56.0,6.0,15.0,41.0,Ilijas,2022,1,Winter,2022-01
12330,2022-01-09,109.0,39.0,18.0,13.0,29.0,Ilijas,2022,1,Winter,2022-01
12331,2022-01-10,81.0,47.0,14.0,13.0,22.0,Ilijas,2022,1,Winter,2022-01
12332,2022-01-11,73.0,26.0,16.0,14.0,15.0,Ilijas,2022,1,Winter,2022-01
12333,2022-01-12,70.0,51.0,15.0,25.0,28.0,Ilijas,2022,1,Winter,2022-01
12334,2022-01-13,114.0,108.0,8.0,41.0,41.0,Ilijas,2022,1,Winter,2022-01
12335,2022-01-14,211.0,163.0,4.0,47.0,41.0,Ilijas,2022,1,Winter,2022-01
12336,2022-01-15,265.0,130.0,7.0,36.0,33.0,Ilijas,2022,1,Winter,2022-01
12337,2022-01-16,237.0,159.0,6.0,40.0,49.0,Ilijas,2022,1,Winter,2022-01
12338,2022-01-17,275.0,65.0,20.0,25.0,22.0,Ilijas,2022,1,Winter,2022-01
12339,2022-01-18,81.0,82.0,12.0,32.0,23.0,Ilijas,2022,1,Winter,2022-01
12340,2022-01-19,158.0,108.0,1.0,48.0,34.0,Ilijas,2022,1,Winter,2022-01
12341,2022-01-20,202.0,30.0,15.0,20.0,14.0,Ilijas,2022,1,Winter,2022-01
12342,2022-01-21,55.0,77.0,5.0,30.0,34.0,Ilijas,2022,1,Winter,2022-01
12343,2022-01-22,146.0,65.0,21.0,16.0,27.0,Ilijas,2022,1,Winter,2022-01
12344,2022-01-23,80.0,44.0,18.0,19.0,22.0,Ilijas,2022,1,Winter,2022-01
12345,2022-01-24,77.0,93.0,13.0,32.0,33.0,Ilijas,2022,1,Winter,2022-01
12346,2022-01-25,157.0,148.0,1.0,46.0,71.0,Ilijas,2022,1,Winter,2022-01
12347,2022-01-26,241.0,181.0,10.0,45.0,58.0,Ilijas,2022,1,Winter,2022-01
12348,2022-01-27,237.0,223.0,12.5,42.0,51.0,Ilijas,2022,1,Winter,2022-01
12349,2022-01-28,316.0,104.0,19.0,23.0,40.0,Ilijas,2022,1,Winter,2022-01
12350,2022-01-29,102.0,99.0,16.0,35.0,35.0,Ilijas,2022,1,Winter,2022-01
12351,2022-01-30,182.0,144.0,13.0,48.0,42.0,Ilijas,2022,1,Winter,2022-01
12352,2022-01-31,216.0,40.0,15.0,15.0,22.0,Ilijas,2022,1,Winter,2022-01
12353,2022-02-01,43.0,74.0,12.0,33.0,53.0,Ilijas,2022,2,Winter,2022-02
12354,2022-02-02,132.0,34.0,24.0,19.0,16.0,Ilijas,2022,2,Winter,2022-02
12355,2022-02-03,70.0,93.0,10.0,46.0,29.0,Ilijas,2022,2,Winter,2022-02
12356,2022-02-04,174.0,112.0,1.0,49.0,36.0,Ilijas,2022,2,Winter,2022-02
12357,2022-02-05,241.0,81.0,26.0,27.0,22.0,Ilijas,2022,2,Winter,2022-02
12358,2022-02-06,156.0,27.0,24.0,31.0,11.0,Ilijas,2022,2,Winter,2022-02
12359,2022-02-07,61.0,25.0,27.0,19.0,13.0,Ilijas,2022,2,Winter,2022-02
12360,2022-02-08,48.0,91.0,13.0,34.0,37.0,Ilijas,2022,2,Winter,2022-02
12361,2022-02-09,161.0,96.0,7.0,44.0,21.0,Ilijas,2022,2,Winter,2022-02
12362,2022-02-10,172.0,100.0,12.0,39.0,24.0,Ilijas,2022,2,Winter,2022-02
12363,2022-02-11,150.0,30.0,18.0,17.0,10.0,Ilijas,2022,2,Winter,2022-02
12364,2022-02-12,56.0,70.0,20.0,23.0,21.0,Ilijas,2022,2,Winter,2022-02
12365,2022-02-13,121.0,74.0,3.0,27.0,19.0,Ilijas,2022,2,Winter,2022-02
12366,2022-02-14,156.0,40.0,12.5,19.0,10.0,Ilijas,2022,2,Winter,2022-02
12367,2022-02-15,98.0,52.0,12.5,19.0,11.0,Ilijas,2022,2,Winter,2022-02
12368,2022-02-16,85.0,51.0,1.0,22.0,11.0,Ilijas,2022,2,Winter,2022-02
12369,2022-02-17,107.0,61.0,27.0,13.0,18.0,Ilijas,2022,2,Winter,2022-02
12370,2022-02-18,102.0,80.0,25.0,16.0,14.0,Ilijas,2022,2,Winter,2022-02
12371,2022-02-19,135.0,50.0,10.0,11.0,20.0,Ilijas,2022,2,Winter,2022-02
12372,2022-02-20,104.0,48.0,11.0,14.0,10.0,Ilijas,2022,2,Winter,2022-02
12373,2022-02-21,108.0,17.0,24.0,5.0,10.0,Ilijas,2022,2,Winter,2022-02
12374,2022-02-22,25.0,66.0,12.5,19.0,21.0,Ilijas,2022,2,Winter,2022-02
12375,2022-02-25,90.0,33.0,20.0,3.0,16.0,Ilijas,2022,2,Winter,2022-02
12376,2022-02-26,50.0,24.0,18.0,3.0,12.0,Ilijas,2022,2,Winter,2022-02
12377,2022-02-27,34.0,25.0,20.0,4.0,13.0,Ilijas,2022,2,Winter,2022-02
12378,2022-02-28,53.0,27.0,23.0,2.0,13.0,Ilijas,2022,2,Winter,2022-02
12379,2022-03-01,58.0,48.0,24.0,6.0,19.0,Ilijas,2022,3,Spring,2022-03
12380,2022-03-02,90.0,66.0,27.0,9.0,25.0,Ilijas,2022,3,Spring,2022-03
12381,2022-03-03,94.0,75.0,25.0,8.0,18.0,Ilijas,2022,3,Spring,2022-03
12382,2022-03-04,103.0,48.0,27.0,4.0,13.0,Ilijas,2022,3,Spring,2022-03
12383,2022-03-05,88.0,29.0,24.0,4.0,23.0,Ilijas,2022,3,Spring,2022-03
12384,2022-03-06,70.0,41.0,15.0,14.0,20.0,Ilijas,2022,3,Spring,2022-03
12385,2022-03-07,78.0,39.0,22.0,16.0,14.0,Ilijas,2022,3,Spring,2022-03
12386,2022-03-08,74.0,44.0,21.0,20.0,18.0,Ilijas,2022,3,Spring,2022-03
12387,2022-03-09,86.0,48.0,21.0,23.0,20.0,Ilijas,2022,3,Spring,2022-03
12388,2022-03-10,96.0,54.0,27.0,17.0,13.0,Ilijas,2022,3,Spring,2022-03
12389,2022-03-11,71.0,52.0,32.0,17.0,20.0,Ilijas,2022,3,Spring,2022-03
12390,2022-03-12,81.0,60.0,38.0,22.0,16.0,Ilijas,2022,3,Spring,2022-03
12391,2022-03-13,101.0,68.0,37.0,25.0,17.0,Ilijas,2022,3,Spring,2022-03
12392,2022-03-14,131.0,57.0,31.0,23.0,11.0,Ilijas,2022,3,Spring,2022-03
12393,2022-03-15,131.0,38.0,28.0,23.0,9.0,Ilijas,2022,3,Spring,2022-03
12394,2022-03-16,87.0,46.0,24.0,18.0,9.0,Ilijas,2022,3,Spring,2022-03
12395,2022-03-17,87.0,30.0,28.0,15.0,2.0,Ilijas,2022,3,Spring,2022-03
12396,2022-03-18,59.0,43.0,34.0,17.0,5.0,Ilijas,2022,3,Spring,2022-03
12397,2022-03-19,57.0,52.0,36.0,10.0,7.0,Ilijas,2022,3,Spring,2022-03
12398,2022-03-20,47.0,50.0,33.0,22.0,14.0,Ilijas,2022,3,Spring,2022-03
12399,2022-03-21,84.0,58.0,34.0,29.0,21.0,Ilijas,2022,3,Spring,2022-03
12400,2022-03-22,109.0,63.0,32.0,29.0,16.0,Ilijas,2022,3,Spring,2022-03
12401,2022-03-23,123.0,67.0,38.0,23.0,28.0,Ilijas,2022,3,Spring,2022-03
12402,2022-03-24,119.0,47.0,34.0,26.0,10.0,Ilijas,2022,3,Spring,2022-03
12403,2022-03-25,104.0,53.0,41.0,26.0,18.0,Ilijas,2022,3,Spring,2022-03
12404,2022-03-26,97.0,55.0,50.0,23.0,19.0,Ilijas,2022,3,Spring,2022-03
12405,2022-03-27,103.0,65.0,40.0,28.0,10.0,Ilijas,2022,3,Spring,2022-03
12406,2022-03-28,127.0,57.0,42.0,17.0,5.0,Ilijas,2022,3,Spring,2022-03
12407,2022-03-29,121.0,52.0,38.0,14.0,4.0,Ilijas,2022,3,Spring,2022-03
12408,2022-03-30,79.0,16.0,33.0,6.0,6.0,Ilijas,2022,3,Spring,2022-03
12409,2022-03-31,11.0,31.0,34.0,6.0,4.0,Ilijas,2022,3,Spring,2022-03
12410,2021-10-01,28.0,31.0,25.0,5.0,9.5,Ilijas,2021,10,Fall,2021-10
12411,2021-10-02,54.0,32.0,12.0,1.0,9.5,Ilijas,2021,10,Fall,2021-10
12412,2021-10-03,64.0,26.0,17.0,15.0,9.5,Ilijas,2021,10,Fall,2021-10
12413,2021-10-30,186.0,121.0,1.0,18.0,7.0,Ilijas,2021,10,Fall,2021-10
12414,2021-10-31,170.0,57.0,25.0,17.0,10.0,Ilijas,2021,10,Fall,2021-10
12415,2021-11-01,131.0,47.0,20.0,15.0,9.0,Ilijas,2021,11,Fall,2021-11
12416,2021-11-02,38.0,39.0,30.0,11.0,8.0,Ilijas,2021,11,Fall,2021-11
12417,2021-11-03,41.0,35.0,29.0,12.0,3.0,Ilijas,2021,11,Fall,2021-11
12418,2021-11-04,33.0,24.0,17.0,14.0,7.0,Ilijas,2021,11,Fall,2021-11
12419,2021-11-05,40.0,26.0,12.0,12.0,10.0,Ilijas,2021,11,Fall,2021-11
12420,2021-11-06,56.0,42.0,9.0,14.0,7.0,Ilijas,2021,11,Fall,2021-11
12421,2021-11-07,110.0,41.0,3.0,15.0,15.0,Ilijas,2021,11,Fall,2021-11
12422,2021-11-08,87.0,44.0,8.0,11.0,8.0,Ilijas,2021,11,Fall,2021-11
12423,2021-11-09,76.0,64.0,6.0,14.0,7.0,Ilijas,2021,11,Fall,2021-11
12424,2021-11-10,128.0,85.0,2.0,19.0,11.0,Ilijas,2021,11,Fall,2021-11
12425,2021-11-11,195.0,58.0,1.0,16.0,11.0,Ilijas,2021,11,Fall,2021-11
12426,2021-11-12,139.0,55.0,3.0,19.0,8.0,Ilijas,2021,11,Fall,2021-11
12427,2021-11-13,132.0,81.0,4.0,17.0,12.0,Ilijas,2021,11,Fall,2021-11
12428,2021-11-14,167.0,64.0,7.0,13.0,16.0,Ilijas,2021,11,Fall,2021-11
12429,2021-11-15,135.0,69.0,6.0,13.0,21.0,Ilijas,2021,11,Fall,2021-11
12430,2021-11-16,127.0,77.0,8.0,12.0,15.0,Ilijas,2021,11,Fall,2021-11
12431,2021-11-17,142.0,67.0,2.0,14.0,17.0,Ilijas,2021,11,Fall,2021-11
12432,2021-11-18,124.0,70.0,4.0,15.0,25.0,Ilijas,2021,11,Fall,2021-11
12433,2021-11-19,111.0,93.0,11.0,22.0,22.0,Ilijas,2021,11,Fall,2021-11
12434,2021-11-20,166.0,92.0,4.0,23.0,11.0,Ilijas,2021,11,Fall,2021-11
12435,2021-11-21,200.0,137.0,1.0,24.0,20.0,Ilijas,2021,11,Fall,2021-11
12436,2021-11-22,249.0,39.0,9.0,12.0,11.0,Ilijas,2021,11,Fall,2021-11
12437,2021-11-23,66.0,35.0,15.0,13.0,9.0,Ilijas,2021,11,Fall,2021-11
12438,2021-11-24,73.0,76.0,1.0,16.0,15.0,Ilijas,2021,11,Fall,2021-11
12439,2021-11-25,150.0,82.0,31.0,18.0,20.0,Ilijas,2021,11,Fall,2021-11
12440,2021-11-26,47.0,52.0,28.0,8.0,8.0,Ilijas,2021,11,Fall,2021-11
12441,2021-11-27,40.0,44.0,30.0,8.0,10.0,Ilijas,2021,11,Fall,2021-11
12442,2021-11-28,30.0,28.0,16.0,16.0,11.0,Ilijas,2021,11,Fall,2021-11
12443,2021-11-29,52.0,42.0,16.0,16.0,20.0,Ilijas,2021,11,Fall,2021-11
12444,2021-11-30,80.0,61.0,30.0,19.0,20.0,Ilijas,2021,11,Fall,2021-11
12445,2021-12-01,123.0,81.0,35.0,10.0,9.0,Ilijas,2021,12,Winter,2021-12
12446,2021-12-02,54.0,42.0,29.0,19.0,8.0,Ilijas,2021,12,Winter,2021-12
12447,2021-12-03,54.0,49.0,10.0,16.0,12.0,Ilijas,2021,12,Winter,2021-12
12448,2021-12-04,115.0,58.0,13.0,17.0,11.0,Ilijas,2021,12,Winter,2021-12
12449,2021-12-05,123.0,35.0,7.0,17.0,14.0,Ilijas,2021,12,Winter,2021-12
12450,2021-12-06,66.0,34.0,9.0,14.0,19.0,Ilijas,2021,12,Winter,2021-12
12451,2021-12-07,56.0,58.0,14.0,24.0,14.0,Ilijas,2021,12,Winter,2021-12
12452,2021-12-08,122.0,39.0,27.0,13.0,10.0,Ilijas,2021,12,Winter,2021-12
12453,2021-12-09,54.0,59.0,13.0,25.0,10.0,Ilijas,2021,12,Winter,2021-12
12454,2021-12-10,107.0,64.0,8.0,17.0,21.0,Ilijas,2021,12,Winter,2021-12
12455,2021-12-11,76.0,26.0,16.0,12.0,28.0,Ilijas,2021,12,Winter,2021-12
12456,2021-12-12,34.0,54.0,11.0,28.0,20.0,Ilijas,2021,12,Winter,2021-12
12457,2021-12-13,100.0,84.0,10.0,28.0,24.0,Ilijas,2021,12,Winter,2021-12
12458,2021-12-14,160.0,102.0,7.0,27.0,24.0,Ilijas,2021,12,Winter,2021-12
12459,2021-12-15,164.0,72.0,6.0,20.0,17.0,Ilijas,2021,12,Winter,2021-12
12460,2021-12-16,131.0,57.0,18.0,14.0,13.0,Ilijas,2021,12,Winter,2021-12
12461,2021-12-17,75.0,35.0,18.0,15.0,15.0,Ilijas,2021,12,Winter,2021-12
12462,2021-12-18,66.0,89.0,8.0,27.0,28.0,Ilijas,2021,12,Winter,2021-12
12463,2021-12-19,150.0,86.0,3.0,28.0,37.0,Ilijas,2021,12,Winter,2021-12
12464,2021-12-20,158.0,58.0,19.0,19.0,21.0,Ilijas,2021,12,Winter,2021-12
12465,2021-12-21,73.0,62.0,5.0,24.0,42.0,Ilijas,2021,12,Winter,2021-12
12466,2021-12-22,126.0,129.0,3.0,38.0,34.0,Ilijas,2021,12,Winter,2021-12
12467,2021-12-23,158.0,60.0,26.0,25.0,11.0,Ilijas,2021,12,Winter,2021-12
12468,2021-12-24,142.0,49.0,30.0,3.0,11.0,Ilijas,2021,12,Winter,2021-12
12469,2021-12-25,53.0,49.0,27.0,17.0,10.0,Ilijas,2021,12,Winter,2021-12
12470,2021-12-26,67.0,46.0,5.0,19.0,23.0,Ilijas,2021,12,Winter,2021-12
12471,2021-12-27,103.0,65.0,1.0,23.0,14.0,Ilijas,2021,12,Winter,2021-12
12472,2021-12-28,135.0,69.0,5.0,28.0,17.0,Ilijas,2021,12,Winter,2021-12
12473,2021-12-29,152.0,79.0,7.0,24.0,17.0,Ilijas,2021,12,Winter,2021-12
12474,2021-12-30,143.0,88.0,5.0,28.0,14.0,Ilijas,2021,12,Winter,2021-12
12475,2021-12-31,168.0,80.0,1.0,21.0,14.0,Ilijas,2021,12,Winter,2021-12
12476,2022-01-01,171.0,66.0,1.0,26.0,12.0,Ilijas,2022,1,Winter,2022-01
12477,2022-01-02,174.0,92.0,1.0,39.0,14.0,Ilijas,2022,1,Winter,2022-01
12478,2021-07-01,44.0,27.0,26.0,12.0,14.0,Ilijas,2021,7,Summer,2021-07
12479,2021-07-02,29.0,17.0,21.0,10.0,9.0,Ilijas,2021,7,Summer,2021-07
12480,2021-07-03,21.0,17.0,22.0,10.0,9.0,Ilijas,2021,7,Summer,2021-07
12481,2021-07-04,39.0,17.0,12.0,13.0,9.0,Ilijas,2021,7,Summer,2021-07
12482,2021-07-05,41.0,18.0,26.0,14.0,6.0,Ilijas,2021,7,Summer,2021-07
12483,2021-07-06,56.0,23.0,21.0,16.0,12.0,Ilijas,2021,7,Summer,2021-07
12484,2021-07-07,56.0,31.0,27.0,18.0,7.0,Ilijas,2021,7,Summer,2021-07
12485,2021-07-08,53.0,26.0,13.0,23.0,6.0,Ilijas,2021,7,Summer,2021-07
12486,2021-07-16,60.0,13.0,17.0,9.0,11.0,Ilijas,2021,7,Summer,2021-07
12487,2021-07-17,48.0,14.0,16.0,9.0,12.0,Ilijas,2021,7,Summer,2021-07
12488,2021-07-18,46.0,9.0,18.0,12.0,11.0,Ilijas,2021,7,Summer,2021-07
12489,2021-07-19,41.0,11.0,17.0,9.0,9.0,Ilijas,2021,7,Summer,2021-07
12490,2021-07-20,46.0,11.0,21.0,12.0,9.0,Ilijas,2021,7,Summer,2021-07
12491,2021-07-21,50.0,17.0,20.0,16.0,19.0,Ilijas,2021,7,Summer,2021-07
12492,2021-07-22,50.0,16.0,26.0,16.0,18.0,Ilijas,2021,7,Summer,2021-07
12493,2021-07-23,59.0,19.0,30.0,13.0,8.0,Ilijas,2021,7,Summer,2021-07
12494,2021-07-24,84.0,17.0,28.0,14.0,7.0,Ilijas,2021,7,Summer,2021-07
12495,2021-07-25,67.0,21.0,22.0,20.0,7.0,Ilijas,2021,7,Summer,2021-07
12496,2021-07-26,62.0,17.0,27.0,18.0,7.0,Ilijas,2021,7,Summer,2021-07
12497,2021-07-27,68.0,17.0,21.0,14.0,9.0,Ilijas,2021,7,Summer,2021-07
12498,2021-07-28,67.0,22.0,4.0,22.0,7.0,Ilijas,2021,7,Summer,2021-07
12499,2021-07-29,81.0,17.0,21.0,14.0,9.0,Ilijas,2021,7,Summer,2021-07
12500,2021-07-30,82.0,17.0,21.0,14.0,9.0,Ilijas,2021,7,Summer,2021-07
12501,2021-07-31,68.0,17.0,21.0,14.0,9.0,Ilijas,2021,7,Summer,2021-07
12502,2021-08-01,61.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12503,2021-08-02,74.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12504,2021-08-03,70.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12505,2021-08-04,38.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12506,2021-08-18,40.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12507,2021-08-19,31.0,17.0,13.0,18.0,9.0,Ilijas,2021,8,Summer,2021-08
12508,2021-08-20,51.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12509,2021-08-21,53.0,17.0,21.0,14.0,9.0,Ilijas,2021,8,Summer,2021-08
12510,2021-08-22,46.0,12.0,26.0,14.0,2.0,Ilijas,2021,8,Summer,2021-08
12511,2021-08-23,56.0,12.0,11.0,10.0,11.0,Ilijas,2021,8,Summer,2021-08
12512,2021-08-24,60.0,22.0,12.0,7.0,8.0,Ilijas,2021,8,Summer,2021-08
12513,2021-08-25,36.0,15.0,18.0,13.0,6.0,Ilijas,2021,8,Summer,2021-08
12514,2021-08-26,38.0,14.0,9.0,14.0,11.0,Ilijas,2021,8,Summer,2021-08
12515,2021-08-27,27.0,10.0,8.0,9.0,2.0,Ilijas,2021,8,Summer,2021-08
12516,2021-08-31,19.0,12.0,14.0,15.0,16.0,Ilijas,2021,8,Summer,2021-08
12517,2021-09-01,30.0,14.0,17.0,16.0,9.0,Ilijas,2021,9,Fall,2021-09
12518,2021-09-02,40.0,19.0,19.0,16.0,6.0,Ilijas,2021,9,Fall,2021-09
12519,2021-09-03,43.0,21.0,20.0,14.0,7.0,Ilijas,2021,9,Fall,2021-09
12520,2021-09-07,34.0,20.0,18.0,17.0,1.0,Ilijas,2021,9,Fall,2021-09
12521,2021-09-08,35.0,25.0,17.0,19.0,16.0,Ilijas,2021,9,Fall,2021-09
12522,2021-09-09,46.0,26.0,20.0,16.0,15.0,Ilijas,2021,9,Fall,2021-09
12523,2021-09-10,47.0,29.0,21.0,18.0,12.0,Ilijas,2021,9,Fall,2021-09
12524,2021-09-11,62.0,24.0,27.0,14.0,33.0,Ilijas,2021,9,Fall,2021-09
12525,2021-09-12,67.0,19.0,23.0,25.0,12.0,Ilijas,2021,9,Fall,2021-09
12526,2021-09-13,53.0,23.0,26.0,20.0,1.0,Ilijas,2021,9,Fall,2021-09
12527,2021-09-21,34.0,41.0,16.0,10.0,9.5,Ilijas,2021,9,Fall,2021-09
12528,2021-09-22,47.0,41.0,28.0,6.0,9.5,Ilijas,2021,9,Fall,2021-09
12529,2021-09-23,32.0,41.0,24.0,9.0,9.5,Ilijas,2021,9,Fall,2021-09
12530,2021-09-24,51.0,41.0,32.0,7.0,9.5,Ilijas,2021,9,Fall,2021-09
12531,2021-09-29,64.0,33.0,11.0,7.0,9.5,Ilijas,2021,9,Fall,2021-09
12532,2021-09-30,54.0,104.0,29.0,3.0,9.5,Ilijas,2021,9,Fall,2021-09
12533,2021-04-06,47.0,26.0,14.0,17.0,16.0,Ilijas,2021,4,Spring,2021-04
12534,2021-04-07,58.0,25.0,19.0,13.0,20.0,Ilijas,2021,4,Spring,2021-04
12535,2021-04-08,74.0,38.0,22.0,15.0,16.0,Ilijas,2021,4,Spring,2021-04
12536,2021-04-09,71.0,34.0,25.0,16.0,12.0,Ilijas,2021,4,Spring,2021-04
12537,2021-04-10,70.0,36.0,26.0,16.0,10.0,Ilijas,2021,4,Spring,2021-04
12538,2021-04-11,80.0,50.0,15.0,20.0,15.0,Ilijas,2021,4,Spring,2021-04
12539,2021-04-12,22.0,43.0,23.0,14.0,13.0,Ilijas,2021,4,Spring,2021-04
12540,2021-04-13,33.0,23.0,19.0,11.0,14.0,Ilijas,2021,4,Spring,2021-04
12541,2021-04-14,31.0,15.0,14.0,12.0,19.0,Ilijas,2021,4,Spring,2021-04
12542,2021-04-15,51.0,28.0,20.0,13.0,13.0,Ilijas,2021,4,Spring,2021-04
12543,2021-04-16,67.0,33.0,18.0,16.0,12.0,Ilijas,2021,4,Spring,2021-04
12544,2021-04-19,56.0,27.0,17.0,13.0,14.0,Ilijas,2021,4,Spring,2021-04
12545,2021-04-20,58.0,27.0,19.0,14.0,19.0,Ilijas,2021,4,Spring,2021-04
12546,2021-04-21,45.0,25.0,23.0,13.0,11.0,Ilijas,2021,4,Spring,2021-04
12547,2021-04-22,53.0,31.0,24.0,16.0,12.0,Ilijas,2021,4,Spring,2021-04
12548,2021-04-23,47.0,27.0,26.0,17.0,14.0,Ilijas,2021,4,Spring,2021-04
12549,2021-04-24,45.0,36.0,24.0,14.0,11.0,Ilijas,2021,4,Spring,2021-04
12550,2021-04-25,62.0,43.0,28.0,10.0,11.0,Ilijas,2021,4,Spring,2021-04
12551,2021-04-26,40.0,43.0,26.0,13.0,13.0,Ilijas,2021,4,Spring,2021-04
12552,2021-04-27,41.0,31.0,24.0,12.0,17.0,Ilijas,2021,4,Spring,2021-04
12553,2021-04-28,88.0,48.0,13.0,16.0,14.0,Ilijas,2021,4,Spring,2021-04
12554,2021-04-29,52.0,39.0,23.0,10.0,12.0,Ilijas,2021,4,Spring,2021-04
12555,2021-04-30,29.0,39.0,24.0,10.0,13.0,Ilijas,2021,4,Spring,2021-04
12556,2021-05-01,46.0,43.0,23.0,3.0,15.0,Ilijas,2021,5,Spring,2021-05
12557,2021-05-02,39.0,35.0,25.0,3.0,14.0,Ilijas,2021,5,Spring,2021-05
12558,2021-05-03,36.0,17.0,24.0,7.0,13.0,Ilijas,2021,5,Spring,2021-05
12559,2021-05-04,53.0,25.0,27.0,9.0,10.0,Ilijas,2021,5,Spring,2021-05
12560,2021-05-05,17.0,24.0,22.0,6.0,10.0,Ilijas,2021,5,Spring,2021-05
12561,2021-05-19,21.0,14.0,16.0,19.0,6.0,Ilijas,2021,5,Spring,2021-05
12562,2021-05-20,18.0,14.0,16.0,13.0,18.0,Ilijas,2021,5,Spring,2021-05
12563,2021-05-21,30.0,29.0,25.0,12.0,13.0,Ilijas,2021,5,Spring,2021-05
12564,2021-05-22,31.0,29.0,27.0,11.0,6.0,Ilijas,2021,5,Spring,2021-05
12565,2021-05-23,32.0,29.0,26.0,12.0,6.0,Ilijas,2021,5,Spring,2021-05
12566,2021-05-24,39.0,29.0,22.0,8.0,8.0,Ilijas,2021,5,Spring,2021-05
12567,2021-05-25,31.0,40.0,25.0,8.0,6.0,Ilijas,2021,5,Spring,2021-05
12568,2021-05-26,20.0,8.0,21.0,7.0,6.0,Ilijas,2021,5,Spring,2021-05
12569,2021-05-27,30.0,20.0,22.0,13.0,29.0,Ilijas,2021,5,Spring,2021-05
12570,2021-05-28,24.0,8.0,16.0,14.0,7.0,Ilijas,2021,5,Spring,2021-05
12571,2021-05-29,28.0,9.0,20.0,12.0,19.0,Ilijas,2021,5,Spring,2021-05
12572,2021-05-30,20.0,8.0,19.0,6.0,8.0,Ilijas,2021,5,Spring,2021-05
12573,2021-05-31,30.0,11.0,16.0,11.0,14.0,Ilijas,2021,5,Spring,2021-05
12574,2021-06-01,33.0,11.0,17.0,14.0,15.0,Ilijas,2021,6,Summer,2021-06
12575,2021-06-02,40.0,12.0,23.0,15.0,13.0,Ilijas,2021,6,Summer,2021-06
12576,2021-06-03,48.0,23.0,24.0,18.0,20.0,Ilijas,2021,6,Summer,2021-06
12577,2021-06-04,47.0,24.0,27.0,16.0,9.0,Ilijas,2021,6,Summer,2021-06
12578,2021-06-09,53.0,14.0,21.0,19.0,9.0,Ilijas,2021,6,Summer,2021-06
12579,2021-06-10,56.0,19.0,20.0,16.0,12.0,Ilijas,2021,6,Summer,2021-06
12580,2021-06-11,50.0,16.0,16.0,15.0,16.0,Ilijas,2021,6,Summer,2021-06
12581,2021-06-14,25.0,17.0,17.0,14.0,5.0,Ilijas,2021,6,Summer,2021-06
12582,2021-06-15,36.0,8.0,18.0,12.0,16.0,Ilijas,2021,6,Summer,2021-06
12583,2021-06-16,39.0,14.0,26.0,13.0,27.0,Ilijas,2021,6,Summer,2021-06
12584,2021-06-22,73.0,34.0,21.0,15.0,6.0,Ilijas,2021,6,Summer,2021-06
12585,2021-06-23,80.0,75.0,25.0,18.0,6.0,Ilijas,2021,6,Summer,2021-06
